1.0	0.9902157708529975	0.9613024174527264	0.9145530704963357	0.852041654653887	0.7765064765503861	0.6911979053802232	0.5996999046064178	0.5057367511159421	0.4129770720185182	0.3248472904295403	0.24436571172226032	0.0	0.11044193906760831	0.21691864718038661	0.3156679080909187	0.4033211377452937	0.4770700465075868	0.5347994061933531	0.5751782629995226	0.5977047181603837	0.6027024803913043	0.5912705592794244	0.5651904938552275
1.0	0.9901764277202817	0.961152361835093	0.9142420453030162	0.8515518790451083	0.7758602299469928	0.6904603641403126	0.5989767460501192	0.5051665764102957	0.4127192396148757	0.3250662431193951	0.24521327493216877	0.0	0.11043549562675471	0.2168681260144481	0.31550305640806375	0.40294858600732747	0.4763862879979459	0.5337058658464556	0.573596822057927	0.5955919766062291	0.6000611244997119	0.588156450794691	0.5617144883886888
1.0	0.9901764277202817	0.961152361835093	0.9142420453030164	0.8515518790451088	0.7758602299469936	0.6904603641403136	0.5989767460501202	0.5051665764102968	0.41271923961487655	0.3250662431193955	0.24521327493216868	0.0	0.11043549562675452	0.2168681260144478	0.3155030564080635	0.4029485860073271	0.47638628799794586	0.5337058658464559	0.5735968220579274	0.5955919766062299	0.6000611244997133	0.5881564507946927	0.5617144883886906
1.0	0.9901764277202816	0.9611523618350923	0.9142420453030149	0.8515518790451061	0.7758602299469898	0.6904603641403089	0.5989767460501145	0.5051665764102906	0.41271923961487056	0.3250662431193898	0.245213274932164	0.0	0.11043549562675542	0.2168681260144495	0.3155030564080656	0.40294858600732947	0.4763862879979479	0.5337058658464571	0.5735968220579276	0.5955919766062289	0.6000611244997106	0.5881564507946886	0.561714488388685
1.0	0.9901764277202816	0.9611523618350927	0.9142420453030157	0.8515518790451073	0.7758602299469916	0.6904603641403111	0.5989767460501172	0.5051665764102934	0.4127192396148733	0.3250662431193924	0.24521327493216594	0.0	0.110435495626755	0.21686812601444874	0.3155030564080646	0.4029485860073284	0.47638628799794697	0.5337058658464565	0.5735968220579276	0.5955919766062294	0.6000611244997119	0.5881564507946907	0.5617144883886879
1.0	0.9904053307001789	0.9620266213298847	0.9160586472983974	0.8544235511829237	0.7796714158410543	0.694849379294603	0.6033469628972996	0.5087266088284877	0.4145491780619286	0.3242043022000629	0.24075500914716663	0.0	0.11047245608593177	0.2171581011885157	0.31645023665576144	0.40509231442959953	0.48032845036804245	0.5400261671764105	0.5827648299912066	0.6078853372950888	0.6154989835232103	0.6064558645067174	0.5822755943517229
1.0	0.9903703239054279	0.9618925802296743	0.9157788669708639	0.853978137892323	0.7790738873738472	0.6941496064116454	0.6026300251133991	0.508107525368454	0.4141638719616677	0.32419752671824564	0.2412662774823806	0.0	0.110466971709722	0.21711503372060265	0.3163093417652334	0.40477272140365655	0.47973900828650456	0.5390775930971236	0.5813824409799325	0.6060210654190142	0.613141409179103	0.6036371567669544	0.5790745052297752
1.0	0.9903703239054279	0.9618925802296746	0.9157788669708642	0.8539781378923236	0.7790738873738482	0.6941496064116467	0.6026300251134006	0.5081075253684557	0.41416387196166965	0.3241975267182476	0.24126627748238225	0.0	0.11046697170972178	0.21711503372060223	0.3163093417652328	0.40477272140365583	0.479739008286504	0.5390775930971232	0.5813824409799324	0.6060210654190146	0.6131414091791035	0.6036371567669554	0.5790745052297768
1.0	0.9903703239054279	0.9618925802296752	0.9157788669708655	0.8539781378923257	0.7790738873738512	0.6941496064116506	0.6026300251134052	0.5081075253684609	0.414163871961675	0.3241975267182527	0.24126627748238702	0.0	0.11046697170972107	0.21711503372060093	0.31630934176523107	0.404772721403654	0.47973900828650234	0.5390775930971218	0.581382440979932	0.606021065419015	0.6131414091791055	0.6036371567669586	0.5790745052297811
1.0	0.9903703239054279	0.9618925802296747	0.9157788669708649	0.8539781378923244	0.7790738873738491	0.6941496064116478	0.602630025113402	0.508107525368457	0.414163871961671	0.3241975267182486	0.241266277482383	0.0	0.11046697170972163	0.21711503372060195	0.3163093417652324	0.4047727214036555	0.47973900828650384	0.5390775930971232	0.5813824409799327	0.6060210654190153	0.6131414091791049	0.6036371567669573	0.579074505229779
1.0	0.9907426574666099	0.963321062501943	0.9187708610674662	0.8587667337411259	0.7855479801041418	0.7018195466017927	0.610633372709239	0.515255865761901	0.4190279430281323	0.325224369254068	0.23691905653477727	0.0	0.11052412758506085	0.21756429975312225	0.31778150924012	0.40811979061094206	0.48593095908892836	0.5490801829500566	0.596027563590476	0.6258821260667088	0.6384260275769622	0.6341082957074414	0.614008931068829
1.0	0.9907147812810586	0.9632135473303749	0.9185435518000532	0.858397646676365	0.7850382027251352	0.7011959966217309	0.6099491113057767	0.5145878576856965	0.41847236517253006	0.3248897734586762	0.23691787623933125	0.0	0.11052014810643479	0.2175329595339101	0.3176784794251853	0.4078844585094763	0.48549293047066017	0.5483670734343714	0.59497341411514	0.624435713322228	0.6365583329999275	0.6318184472760974	0.6113280375584568
1.0	0.9907147812810588	0.9632135473303751	0.9185435518000538	0.8583976466763659	0.7850382027251364	0.7011959966217325	0.6099491113057786	0.5145878576856987	0.4184723651725324	0.32488977345867853	0.23691787623933347	0.0	0.11052014810643451	0.2175329595339096	0.3176784794251846	0.4078844585094755	0.4854929304706594	0.5483670734343707	0.5949734141151397	0.624435713322228	0.636558332999928	0.6318184472760985	0.6113280375584583
1.0	0.9907147812810588	0.963213547330375	0.9185435518000535	0.8583976466763654	0.7850382027251357	0.7011959966217316	0.6099491113057774	0.5145878576856974	0.4184723651725309	0.3248897734586769	0.23691787623933197	0.0	0.11052014810643468	0.2175329595339099	0.317678479425185	0.407884458509476	0.48549293047065983	0.5483670734343712	0.59497341411514	0.6244357133222282	0.6365583329999279	0.6318184472760979	0.6113280375584574
